132,2,log2,0.967,0.978,0.974
133,2,log2,0.968,0.978,0.974
134,2,log2,0.967,0.977,0.974
135,2,log2,0.967,0.976,0.974
136,2,log2,0.968,0.976,0.973
137,2,log2,0.967,0.977,0.974
138,2,log2,0.967,0.976,0.974
139,2,log2,0.966,0.976,0.974
140,2,log2,0.968,0.977,0.974
141,2,log2,0.968,0.977,0.974
142,2,log2,0.968,0.977,0.974
143,2,log2,0.968,0.977,0.974
144,2,log2,0.968,0.977,0.974
145,2,log2,0.967,0.979,0.974
146,2,log2,0.967,0.978,0.974
147,2,log2,0.968,0.979,0.973
148,2,log2,0.968,0.978,0.973
149,2,log2,0.967,0.977,0.973
150,2,log2,0.967,0.977,0.973
151,2,log2,0.967,0.976,0.973
152,2,log2,0.967,0.976,0.973
153,2,log2,0.968,0.976,0.973
154,2,log2,0.968,0.976,0.974
155,2,log2,0.968,0.977,0.974
156,2,log2,0.968,0.977,0.974
157,2,log2,0.968,0.976,0.974
158,2,log2,0.968,0.976,0.973
159,2,log2,0.968,0.975,0.973
160,2,log2,0.968,0.976,0.972
161,2,log2,0.968,0.977,0.972
162,2,log2,0.968,0.977,0.972
163,2,log2,0.968,0.977,0.972
164,2,log2,0.968,0.977,0.972
165,2,log2,0.968,0.977,0.973
166,2,log2,0.968,0.977,0.974
167,2,log2,0.969,0.977,0.973
168,2,log2,0.969,0.977,0.973
169,2,log2,0.969,0.977,0.973
170,2,log2,0.969,0.977,0.972
171,2,log2,0.969,0.977,0.972
172,2,log2,0.969,0.976,0.972
173,2,log2,0.967,0.976,0.973
174,2,log2,0.967,0.977,0.973
175,2,log2,0.967,0.977,0.973
176,2,log2,0.969,0.977,0.973
177,2,log2,0.969,0.977,0.973
178,2,log2,0.968,0.976,0.973
179,2,log2,0.968,0.976,0.972
180,2,log2,0.968,0.976,0.973
181,2,log2,0.968,0.976,0.973
182,2,log2,0.968,0.976,0.972
183,2,log2,0.968,0.976,0.973
184,2,log2,0.968,0.976,0.974
185,2,log2,0.968,0.976,0.974
186,2,log2,0.968,0.977,0.973
187,2,log2,0.967,0.977,0.972
188,2,log2,0.968,0.977,0.972
189,2,log2,0.967,0.977,0.973
190,2,log2,0.967,0.978,0.973
191,2,log2,0.967,0.978,0.973
192,2,log2,0.967,0.978,0.973
193,2,log2,0.967,0.978,0.974
194,2,log2,0.967,0.978,0.974
195,2,log2,0.968,0.978,0.974
196,2,log2,0.968,0.979,0.974
197,2,log2,0.968,0.979,0.974
198,2,log2,0.968,0.979,0.974
199,2,log2,0.968,0.979,0.974
200,2,log2,0.968,0.979,0.975
20,3,sqrt,0.956,0.957,0.969
21,3,sqrt,0.957,0.96,0.971
22,3,sqrt,0.957,0.962,0.971
23,3,sqrt,0.959,0.963,0.971
24,3,sqrt,0.957,0.962,0.969
25,3,sqrt,0.957,0.965,0.968
26,3,sqrt,0.958,0.965,0.969
27,3,sqrt,0.963,0.968,0.973
28,3,sqrt,0.96,0.966,0.974
29,3,sqrt,0.964,0.971,0.974
30,3,sqrt,0.966,0.969,0.977
31,3,sqrt,0.965,0.969,0.977
32,3,sqrt,0.964,0.968,0.979
33,3,sqrt,0.963,0.969,0.976
34,3,sqrt,0.966,0.966,0.975
35,3,sqrt,0.964,0.97,0.975
36,3,sqrt,0.965,0.969,0.973
37,3,sqrt,0.964,0.969,0.974
38,3,sqrt,0.961,0.968,0.975
39,3,sqrt,0.964,0.97,0.974
40,3,sqrt,0.965,0.97,0.977
41,3,sqrt,0.965,0.969,0.976
42,3,sqrt,0.966,0.97,0.975
43,3,sqrt,0.965,0.972,0.977
44,3,sqrt,0.965,0.972,0.979
45,3,sqrt,0.965,0.971,0.977
46,3,sqrt,0.965,0.972,0.978
47,3,sqrt,0.965,0.973,0.979
48,3,sqrt,0.967,0.973,0.978
49,3,sqrt,0.966,0.974,0.977
50,3,sqrt,0.966,0.975,0.976
51,3,sqrt,0.966,0.975,0.978
52,3,sqrt,0.966,0.974,0.979
53,3,sqrt,0.967,0.973,0.979
54,3,sqrt,0.966,0.974,0.977
55,3,sqrt,0.966,0.974,0.979
56,3,sqrt,0.967,0.974,0.979
57,3,sqrt,0.966,0.973,0.979
58,3,sqrt,0.966,0.973,0.979
59,3,sqrt,0.966,0.974,0.977
60,3,sqrt,0.969,0.975,0.978
61,3,sqrt,0.968,0.976,0.978
62,3,sqrt,0.968,0.975,0.976
63,3,sqrt,0.966,0.974,0.977
64,3,sqrt,0.966,0.974,0.979
65,3,sqrt,0.965,0.974,0.979
66,3,sqrt,0.967,0.972,0.979
67,3,sqrt,0.966,0.972,0.978
68,3,sqrt,0.966,0.972,0.98
69,3,sqrt,0.967,0.972,0.98
70,3,sqrt,0.968,0.97,0.98
71,3,sqrt,0.969,0.971,0.981
72,3,sqrt,0.968,0.97,0.981
73,3,sqrt,0.969,0.971,0.981
74,3,sqrt,0.969,0.969,0.981
75,3,sqrt,0.971,0.97,0.982
76,3,sqrt,0.971,0.972,0.982
77,3,sqrt,0.97,0.972,0.98
78,3,sqrt,0.971,0.972,0.98
79,3,sqrt,0.969,0.972,0.981
80,3,sqrt,0.97,0.97,0.98
81,3,sqrt,0.971,0.97,0.981
82,3,sqrt,0.97,0.971,0.98
83,3,sqrt,0.97,0.971,0.98
84,3,sqrt,0.97,0.972,0.98
85,3,sqrt,0.969,0.973,0.982
86,3,sqrt,0.969,0.973,0.981
87,3,sqrt,0.97,0.973,0.98
88,3,sqrt,0.969,0.973,0.98
89,3,sqrt,0.969,0.973,0.98
90,3,sqrt,0.969,0.974,0.98
91,3,sqrt,0.97,0.974,0.98
92,3,sqrt,0.971,0.974,0.98
93,3,sqrt,0.97,0.974,0.978
94,3,sqrt,0.97,0.975,0.979
95,3,sqrt,0.97,0.974,0.978
96,3,sqrt,0.97,0.975,0.979
97,3,sqrt,0.97,0.976,0.979
98,3,sqrt,0.969,0.975,0.978
99,3,sqrt,0.969,0.974,0.977
100,3,sqrt,0.968,0.974,0.978
101,3,sqrt,0.968,0.975,0.978
102,3,sqrt,0.969,0.974,0.977
103,3,sqrt,0.968,0.976,0.976
104,3,sqrt,0.968,0.975,0.977
105,3,sqrt,0.967,0.975,0.976
106,3,sqrt,0.968,0.976,0.976
107,3,sqrt,0.967,0.975,0.976
108,3,sqrt,0.967,0.975,0.976
109,3,sqrt,0.967,0.975,0.976
110,3,sqrt,0.967,0.975,0.977
111,3,sqrt,0.967,0.974,0.977
112,3,sqrt,0.967,0.976,0.977
113,3,sqrt,0.968,0.976,0.977
114,3,sqrt,0.968,0.976,0.977
115,3,sqrt,0.968,0.976,0.977
116,3,sqrt,0.967,0.975,0.978
117,3,sqrt,0.967,0.975,0.979
118,3,sqrt,0.967,0.975,0.979
119,3,sqrt,0.967,0.974,0.978
120,3,sqrt,0.967,0.974,0.979
121,3,sqrt,0.969,0.974,0.979
122,3,sqrt,0.968,0.974,0.979
123,3,sqrt,0.968,0.974,0.979
124,3,sqrt,0.968,0.974,0.98
125,3,sqrt,0.969,0.974,0.978
126,3,sqrt,0.969,0.974,0.979
127,3,sqrt,0.969,0.974,0.978
128,3,sqrt,0.968,0.973,0.98
129,3,sqrt,0.969,0.974,0.98
130,3,sqrt,0.969,0.974,0.98
131,3,sqrt,0.969,0.975,0.98
132,3,sqrt,0.969,0.975,0.98
133,3,sqrt,0.968,0.975,0.98
134,3,sqrt,0.968,0.974,0.979
135,3,sqrt,0.969,0.975,0.978
136,3,sqrt,0.968,0.975,0.978
137,3,sqrt,0.969,0.974,0.979
138,3,sqrt,0.969,0.975,0.979
139,3,sqrt,0.969,0.975,0.979
140,3,sqrt,0.97,0.975,0.979
141,3,sqrt,0.969,0.974,0.979
142,3,sqrt,0.969,0.974,0.979
143,3,sqrt,0.97,0.974,0.979
144,3,sqrt,0.97,0.975,0.98
145,3,sqrt,0.969,0.975,0.979
146,3,sqrt,0.969,0.974,0.979
147,3,sqrt,0.97,0.974,0.98
148,3,sqrt,0.969,0.974,0.979
149,3,sqrt,0.97,0.974,0.979
150,3,sqrt,0.97,0.975,0.98
151,3,sqrt,0.97,0.975,0.979
152,3,sqrt,0.97,0.975,0.979
153,3,sqrt,0.97,0.974,0.979
154,3,sqrt,0.97,0.975,0.979
155,3,sqrt,0.97,0.975,0.979
156,3,sqrt,0.969,0.975,0.979
157,3,sqrt,0.968,0.974,0.98
158,3,sqrt,0.969,0.975,0.979
159,3,sqrt,0.969,0.975,0.979
160,3,sqrt,0.969,0.975,0.979
161,3,sqrt,0.969,0.975,0.979
162,3,sqrt,0.968,0.976,0.979
163,3,sqrt,0.969,0.975,0.979
164,3,sqrt,0.968,0.975,0.979
165,3,sqrt,0.968,0.975,0.979
166,3,sqrt,0.968,0.975,0.979
167,3,sqrt,0.968,0.975,0.979
168,3,sqrt,0.968,0.975,0.98
169,3,sqrt,0.968,0.975,0.98
170,3,sqrt,0.968,0.976,0.98
171,3,sqrt,0.968,0.974,0.98
172,3,sqrt,0.968,0.974,0.98
173,3,sqrt,0.968,0.974,0.979
174,3,sqrt,0.968,0.974,0.978
175,3,sqrt,0.968,0.974,0.977
176,3,sqrt,0.968,0.974,0.979
177,3,sqrt,0.968,0.974,0.979
178,3,sqrt,0.968,0.974,0.979
179,3,sqrt,0.968,0.974,0.979
180,3,sqrt,0.969,0.974,0.979
181,3,sqrt,0.968,0.973,0.979
182,3,sqrt,0.968,0.974,0.979
183,3,sqrt,0.968,0.973,0.979
184,3,sqrt,0.968,0.973,0.979
185,3,sqrt,0.968,0.974,0.979
186,3,sqrt,0.968,0.972,0.98
187,3,sqrt,0.968,0.972,0.98
188,3,sqrt,0.968,0.973,0.98
189,3,sqrt,0.968,0.973,0.98
190,3,sqrt,0.968,0.973,0.98
191,3,sqrt,0.968,0.975,0.98
192,3,sqrt,0.968,0.975,0.979
193,3,sqrt,0.968,0.974,0.978
194,3,sqrt,0.968,0.975,0.978
195,3,sqrt,0.967,0.976,0.978
196,3,sqrt,0.967,0.975,0.978
197,3,sqrt,0.967,0.975,0.98
198,3,sqrt,0.967,0.975,0.979
199,3,sqrt,0.967,0.975,0.979
200,3,sqrt,0.967,0.975,0.979
20,3,log2,0.952,0.96,0.972
21,3,log2,0.953,0.959,0.97
22,3,log2,0.956,0.962,0.968
23,3,log2,0.958,0.964,0.968
24,3,log2,0.956,0.966,0.968
25,3,log2,0.953,0.967,0.968
26,3,log2,0.957,0.966,0.968
27,3,log2,0.958,0.964,0.971
28,3,log2,0.957,0.968,0.971
29,3,log2,0.958,0.968,0.971
30,3,log2,0.958,0.969,0.97
31,3,log2,0.958,0.971,0.973
32,3,log2,0.959,0.973,0.973
33,3,log2,0.96,0.971,0.972
34,3,log2,0.963,0.972,0.973
35,3,log2,0.962,0.972,0.974
36,3,log2,0.962,0.972,0.973
37,3,log2,0.962,0.973,0.975
38,3,log2,0.959,0.973,0.976
39,3,log2,0.962,0.971,0.976
40,3,log2,0.963,0.97,0.977
41,3,log2,0.96,0.971,0.976
42,3,log2,0.959,0.972,0.977
43,3,log2,0.962,0.976,0.978
44,3,log2,0.96,0.975,0.976
45,3,log2,0.961,0.975,0.978
46,3,log2,0.962,0.975,0.979
47,3,log2,0.961,0.973,0.978
48,3,log2,0.962,0.973,0.978
49,3,log2,0.962,0.973,0.978
50,3,log2,0.963,0.975,0.977
51,3,log2,0.963,0.974,0.978
52,3,log2,0.964,0.972,0.978
53,3,log2,0.965,0.975,0.979
54,3,log2,0.965,0.975,0.978
55,3,log2,0.964,0.976,0.978
56,3,log2,0.964,0.974,0.975
57,3,log2,0.965,0.976,0.975
58,3,log2,0.965,0.976,0.974
59,3,log2,0.965,0.974,0.974
60,3,log2,0.964,0.974,0.975
61,3,log2,0.964,0.973,0.974
62,3,log2,0.964,0.973,0.975
63,3,log2,0.965,0.975,0.974
64,3,log2,0.965,0.973,0.976
65,3,log2,0.965,0.974,0.976
66,3,log2,0.965,0.975,0.978
67,3,log2,0.966,0.976,0.976
68,3,log2,0.965,0.974,0.976
69,3,log2,0.963,0.974,0.975
70,3,log2,0.962,0.975,0.976
71,3,log2,0.961,0.975,0.975
72,3,log2,0.963,0.975,0.976
73,3,log2,0.964,0.975,0.975
74,3,log2,0.963,0.974,0.973
75,3,log2,0.963,0.975,0.974
76,3,log2,0.963,0.974,0.974
77,3,log2,0.963,0.977,0.975
78,3,log2,0.964,0.975,0.975
79,3,log2,0.965,0.975,0.975
80,3,log2,0.964,0.975,0.975
81,3,log2,0.964,0.976,0.975
82,3,log2,0.965,0.976,0.975
83,3,log2,0.967,0.979,0.975
84,3,log2,0.965,0.976,0.974
85,3,log2,0.967,0.977,0.975
86,3,log2,0.967,0.978,0.975
87,3,log2,0.967,0.977,0.975
88,3,log2,0.967,0.976,0.975
89,3,log2,0.965,0.975,0.975
90,3,log2,0.967,0.976,0.975
91,3,log2,0.965,0.976,0.975
92,3,log2,0.965,0.977,0.975
93,3,log2,0.966,0.976,0.976
94,3,log2,0.967,0.977,0.975
95,3,log2,0.966,0.978,0.976
96,3,log2,0.967,0.977,0.976
97,3,log2,0.966,0.978,0.976
98,3,log2,0.968,0.977,0.975
99,3,log2,0.968,0.976,0.975
100,3,log2,0.965,0.977,0.976
101,3,log2,0.965,0.976,0.976
102,3,log2,0.966,0.976,0.977
103,3,log2,0.966,0.977,0.976
104,3,log2,0.966,0.977,0.976
105,3,log2,0.967,0.977,0.976
106,3,log2,0.965,0.975,0.976
107,3,log2,0.967,0.976,0.976
108,3,log2,0.967,0.976,0.976
109,3,log2,0.967,0.977,0.976
110,3,log2,0.966,0.976,0.977
111,3,log2,0.964,0.975,0.977
112,3,log2,0.966,0.977,0.977
113,3,log2,0.967,0.977,0.977
114,3,log2,0.968,0.977,0.977
115,3,log2,0.967,0.976,0.977
116,3,log2,0.969,0.977,0.977
117,3,log2,0.969,0.978,0.977
118,3,log2,0.969,0.977,0.977
119,3,log2,0.969,0.976,0.977
120,3,log2,0.969,0.975,0.976
121,3,log2,0.969,0.976,0.976
122,3,log2,0.97,0.976,0.977
123,3,log2,0.97,0.976,0.977
124,3,log2,0.969,0.976,0.977
125,3,log2,0.97,0.976,0.976
126,3,log2,0.969,0.975,0.977
127,3,log2,0.969,0.975,0.977
128,3,log2,0.969,0.975,0.977
129,3,log2,0.968,0.975,0.977
130,3,log2,0.969,0.973,0.977
131,3,log2,0.968,0.973,0.975
132,3,log2,0.967,0.973,0.975
133,3,log2,0.966,0.974,0.975
134,3,log2,0.966,0.974,0.975
135,3,log2,0.967,0.975,0.975
136,3,log2,0.968,0.977,0.975
137,3,log2,0.967,0.976,0.975
138,3,log2,0.969,0.976,0.975
139,3,log2,0.969,0.978,0.977
140,3,log2,0.969,0.978,0.976
141,3,log2,0.969,0.978,0.977
142,3,log2,0.969,0.977,0.977
143,3,log2,0.969,0.978,0.977
144,3,log2,0.969,0.978,0.977
145,3,log2,0.969,0.976,0.977
146,3,log2,0.969,0.977,0.977
147,3,log2,0.972,0.976,0.977
148,3,log2,0.971,0.977,0.977
149,3,log2,0.97,0.977,0.977
150,3,log2,0.969,0.976,0.977
151,3,log2,0.969,0.976,0.978
152,3,log2,0.969,0.979,0.978
153,3,log2,0.968,0.977,0.978
154,3,log2,0.97,0.978,0.978
155,3,log2,0.969,0.977,0.978
156,3,log2,0.969,0.976,0.978
157,3,log2,0.97,0.976,0.977
158,3,log2,0.97,0.976,0.978
159,3,log2,0.97,0.978,0.978
160,3,log2,0.97,0.976,0.978
161,3,log2,0.97,0.977,0.978
162,3,log2,0.97,0.977,0.978
163,3,log2,0.97,0.978,0.978
164,3,log2,0.97,0.978,0.978
165,3,log2,0.97,0.978,0.978
166,3,log2,0.97,0.979,0.978
167,3,log2,0.97,0.98,0.978
168,3,log2,0.97,0.979,0.978
169,3,log2,0.97,0.979,0.978
170,3,log2,0.97,0.98,0.977
171,3,log2,0.971,0.979,0.977
172,3,log2,0.97,0.978,0.977
173,3,log2,0.969,0.978,0.977
174,3,log2,0.969,0.977,0.977
